nome,mutacao,elite,generation,population_size,step,FO_1,Tempo_1,Desv_1,dias_neg,Gen
parametros12_Teste5_M20_E10_G2000_P1000_S10.txt,20,0.1,2000,1000,0.1,7.644444444444445,130.59432935714722,7.48971310993524,0.0,175.0
parametros12_Teste6_M20_E10_G2000_P1000_S10.txt,20,0.1,2000,1000,0.1,7.822222222222222,105.15622210502625,6.548244510770768,0.0,146.0
parametros12_Teste7_M20_E10_G2000_P1000_S10.txt,20,0.1,2000,1000,0.1,8.6,161.32328057289124,5.276362383309168,0.0,220.0
parametros12_Teste8_M20_E10_G2000_P1000_S10.txt,20,0.1,2000,1000,0.1,5.122222222222222,109.18503737449646,4.144146548721938,0.0,151.0
parametros12_Teste9_M20_E10_G2000_P1000_S10.txt,20,0.1,2000,1000,0.1,8.233333333333333,93.90942645072937,7.290861860347284,0.0,132.0
parametros12_Teste10_M20_E10_G2000_P1000_S10.txt,20,0.1,2000,1000,0.1,7.555555555555555,164.59581756591797,5.647243400517757,0.0,220.0
parametros13_Teste1_M20_E20_G200_P500_S10.txt,20,0.2,200,500,0.1,9.655555555555555,57.07605028152466,8.277360168436836,0.0,173.0
parametros13_Teste2_M20_E20_G200_P500_S10.txt,20,0.2,200,500,0.1,6.522222222222222,46.31477379798889,4.110225129756757,0.0,134.0
parametros13_Teste3_M20_E20_G200_P500_S10.txt,20,0.2,200,500,0.1,6.966666666666667,45.03844141960144,4.852147290976783,0.0,132.0
parametros13_Teste4_M20_E20_G200_P500_S10.txt,20,0.2,200,500,0.1,9.1,59.07251501083374,6.828128098778854,0.0,167.0
parametros13_Teste5_M20_E20_G200_P500_S10.txt,20,0.2,200,500,0.1,10.311111111111112,45.770891189575195,8.972358100106304,0.0,133.0
parametros13_Teste6_M20_E20_G200_P500_S10.txt,20,0.2,200,500,0.1,6.5777777777777775,61.94522976875305,4.584945844288864,0.0,181.0
parametros13_Teste7_M20_E20_G200_P500_S10.txt,20,0.2,200,500,0.1,10.866666666666667,47.385642766952515,6.5340135700297814,0.0,137.0
parametros13_Teste8_M20_E20_G200_P500_S10.txt,20,0.2,200,500,0.1,9.366666666666667,64.64746975898743,8.71199683705687,0.0,200.0
parametros13_Teste9_M20_E20_G200_P500_S10.txt,20,0.2,200,500,0.1,7.811111111111111,31.874224424362183,4.783988211720065,0.0,94.0
